timestamp,RPM,MAF,MAP_intake,MAP_boost,MAP_cac_in,MAP_cac_out,T_intake,T_boost,T_cac_out,T_exh_manifold,T_post_turbine,T_dpf_in,T_dpf_out,fuel_qty,dP_dpf,is_steady_state,leak_zone,leak_severity
1.0,1104.2286589666314,671.9873989762907,0.1,103.03577800506928,103.99345942389684,0.1,25.19677815003871,27.807561248141646,25.09107308067118,273.4210321483692,338.3499512874208,339.7466897266885,290.7204421139741,20.207525270782583,0.6952538807537594,True,0,0
1.1,1366.177122846786,806.6444577197432,0.1,109.12628039844084,109.4262313971521,0.1,25.36339126921207,32.945375858292785,26.670205814986964,335.46140930521267,401.89444258008257,398.4496957451712,348.1261377652414,24.81770349349824,0.7414443329203071,True,0,0
1.2000000000000002,1114.1816827476564,664.525890135316,0.1,103.88872749285626,103.5402358466742,0.1,25.214108103280765,28.266026640756706,25.068457294606564,836.4819975191001,972.1186713217279,975.8647388020573,913.9687615308039,65.85062975380444,0.6981558891973323,True,0,0
1.3,1978.873837226981,1188.7025470975634,0.1,120.84498854534054,121.1125968379974,0.1,25.128455561889282,45.76214362878554,28.52141471200109,704.6993126045372,787.1867567957678,796.1260666198573,744.2198002017797,54.978122783314255,0.8495688136352869,True,0,0
1.4000000000000001,1475.9023552446838,866.5186170956259,0.1,112.40723117674007,110.08372938946687,0.1,24.596830597632987,35.046874083387074,26.51115879940988,222.01801816257168,275.53504140410325,272.56558288169066,223.92186796795127,15.798345119871563,0.7590800602058884,True,0,0
1.5,1150.9292938335475,703.180042648834,0.1,103.76182580958336,104.92095952709258,0.1,25.21311883916086,28.49726864955547,25.417802536292385,548.0231576313713,645.2060613414617,650.7922374939452,588.062069398362,41.671155168850404,0.7027087770690287,True,0,0
1.6,1647.5372172930367,957.1393123138491,0.1,116.23781743763548,115.61115038381485,0.1,24.87895253909076,39.59168792745377,26.502686252391104,683.8363800447282,777.5514717539967,783.5749984925443,720.8078958248165,52.82856711888206,0.7798310986989982,True,0,0
1.7000000000000002,1272.711287917989,771.597906377886,0.1,106.99064933024175,107.29666595800894,0.1,24.64104609824919,31.59613969946468,25.750587253011325,469.09660209722443,561.0275142858588,563.6203080748553,512.0450058990093,35.706718710352426,0.7262003994458727,True,0,0
1.8,2038.8165463141331,1235.5935284670556,0.1,124.16679699692735,121.65737830828613,0.1,25.147091875160793,46.76451330930768,27.42418790838162,578.6313745088185,653.6082286666801,650.3862591833133,600.0510745222907,45.09594519654153,0.8636035561008801,True,0,0
1.9000000000000001,1730.8425691583345,1035.2163263683865,0.1,116.2480218094458,116.40491760024251,0.1,25.152605841337774,40.76691801122569,26.92461742737283,809.8680178979038,905.0782691769779,899.7245599443346,859.7568337549109,62.45834832340259,0.8059459277584378,True,0,0
2.0,1852.3363333672032,1116.3106103446755,0.1,119.53421623950325,118.94321039291634,0.1,24.967478107221545,43.134638243267474,27.332864039554735,704.6430401185576,802.4954496226338,819.287217457805,744.9256284517772,54.26593267187003,0.8332587251292077,True,0,0
2.1,1890.6201206389567,1118.745108396149,0.1,120.01976564722645,119.5680826692176,0.1,24.96325021651193,43.540922766342774,27.180777247753735,739.1632613674473,829.0052259837756,824.3324008411637,772.6005368165922,57.58685310073333,0.8367090651362736,True,0,0
2.2,1172.4244781910006,688.8400000024833,0.1,104.66374504464758,104.68515758386484,0.1,24.946653457239833,29.45014146676801,25.899633252009586,764.3522050404094,882.7979983760034,881.3866028596714,832.6401406125533,58.41971489488537,0.7080572627691677,True,0,0
2.3000000000000003,1156.8791127372883,687.3160842842743,0.1,104.93790300885989,105.46824222599668,0.1,25.100443966909246,28.756617511838527,25.325136988089238,240.16004169228427,302.13364303502556,302.1718819683877,252.38007858339617,16.930471654594022,0.705288232882818,True,0,0
2.4000000000000004,1732.6432854295115,1056.0569078176648,0.1,117.13934317038158,116.73756305435626,0.1,24.7979419606115,40.33521422337597,26.72010488675274,653.0610174959415,759.6294957550041,755.6362092920409,704.2429359716867,51.86168763327887,0.808283900184765,True,0,0
2.5,1409.5938367306687,822.5626914242542,0.1,109.49264335996236,111.22954435766702,0.1,24.882723366630827,33.71360958320537,26.469743109672464,751.713335682186,866.5550285772543,877.2819972963961,803.53620736321,58.2988438464991,0.7501597604576757,True,0,0
2.6,1869.2036096162597,1098.1234049772688,0.1,118.97231694901782,119.52566105078927,0.1,25.12862785695503,43.86566686002591,26.92049908452495,835.7775799438191,953.0103748876026,965.1874646371616,906.0118592344093,65.93728844768748,0.8381268058268424,True,0,0
2.7,1621.3260368853396,988.0245141619474,0.1,114.36956092990438,115.0683911653856,0.1,25.342176896001504,38.22564741532829,26.81449499740609,789.2804304967331,889.1275011827439,873.4907198523445,829.1990754917197,59.26103329512273,0.786459326232832,True,0,0
2.8000000000000003,1612.279929668706,978.0708205008867,0.1,113.37146362269287,114.31357468153112,0.1,24.99184575106361,37.63870042048082,26.588294839551565,721.5820139271631,834.3626335180205,839.9507843269324,787.2387054718313,56.21535685598787,0.7844039256122962,True,0,0
2.9000000000000004,1996.3471803707223,1163.7201686530725,0.1,121.59125489161447,121.4311718984284,0.1,24.741209349797742,45.49294616813932,27.160272686677622,514.9904215385657,573.6193092195871,573.8220500079815,519.9558302011733,38.56110290799553,0.8538760745797622,True,0,0
3.0,1904.3798273822947,1118.627512893151,0.1,120.08012997592482,118.86152032710588,0.1,25.34173968495994,44.88865875388849,27.23149735160617,710.0717869751509,795.57002830148,798.0469062826048,768.5258812541492,55.81752367323119,0.8377443863041747,True,0,0
3.1,1632.3065162427097,954.809351776329,0.1,114.02400263481057,113.77521030214335,0.1,25.22043165681259,38.478145449804764,27.011692601146493,333.15857343061515,394.7566199901096,391.3569805899915,350.0079924726718,24.74669084500401,0.7856345735276982,True,0,0
3.2,1382.520041070213,829.9380734236031,0.1,108.65918995269043,109.73238966876796,0.1,24.878240768030963,33.29296732591216,25.79418211644847,421.93260920156087,499.6881868042283,495.536467710755,450.9048000040763,31.76101378815693,0.7446794851242009,True,0,0
3.3000000000000003,2069.5699436507703,1213.5871443646636,0.1,123.93507225363308,123.02118821605598,0.1,25.187869869702496,46.5635294709247,27.832923171630195,786.506553511305,882.7074293386635,887.7449599435101,826.3524711260972,60.25382598359105,0.8601964578630908,True,0,0
3.4000000000000004,1216.5880953849673,725.5143095077832,0.1,106.11624767282589,105.5085651215709,0.1,25.011873290131568,29.856659096910008,25.515414564707317,609.7146937520354,708.2968969157799,704.2114547933561,663.7988590778273,45.84695033537208,0.717485272585292,True,0,0
3.5,1570.914579364352,937.705289870944,0.1,113.4699848050196,112.91776903518557,0.1,24.96110495886932,37.79261785464474,26.550164332410883,459.77977221490175,534.6638780754967,532.4622383866439,482.30109574355663,34.48527400443613,0.7804341038464808,True,0,0
3.6,1761.294130794156,1057.8365923945669,0.1,117.95538019168065,117.01192499600056,0.1,24.74800317024907,40.50822214243314,26.858935491089834,540.7803789257596,619.511499388698,629.8978512155074,571.3739597503228,41.24795813469103,0.8166307845302813,True,0,0
3.7,2005.5137046190182,1160.5891364442098,0.1,122.40893829669561,121.94836811102843,0.1,25.567699492337457,46.10131175053364,27.59045276846479,612.7063677505987,693.4977972850519,687.6048520067229,648.8416568389338,46.84495528046999,0.8563808775180836,True,0,0
3.8000000000000003,1860.1405677777602,1118.871897336445,0.1,119.27604046666266,118.85270199010301,0.1,25.09435161171551,43.71785250162829,26.955859959185663,806.4053771731016,899.3468699797376,911.5397188109589,852.8592666290585,64.3684845901308,0.827304987268299,True,0,0
3.9000000000000004,1282.201949571475,737.8956733392972,0.1,108.03763975773936,107.65538364558351,0.1,24.71865451668879,32.48240642334031,25.83820118950713,821.9462083320725,948.5218612514208,955.4069513638423,902.8448124340332,64.72373521174042,0.7245623394114469,True,0,0
4.0,1676.4112622218022,1015.2966378567137,0.1,114.92879114925816,115.42764723639216,0.1,25.273575961337603,38.9013194211297,27.157682418826038,600.9607754084307,689.7118220864464,686.768335955851,633.2379743430205,45.25110076295125,0.8007627446547655,True,0,0
4.1000000000000005,1444.7455750501906,851.2698844030913,0.1,110.53892162369307,109.85072410787059,0.1,24.931847502134843,33.83207680190209,26.15818818381859,408.9986996314546,484.8115038962311,488.1873484342179,442.8514820571019,31.337991368386668,0.7556570357820813,True,0,0
4.2,1187.132425668453,728.2538199298639,0.1,105.79597694701268,105.77584834786913,0.1,24.96393902158056,29.566543144046744,25.42865819213736,884.5670178398814,1024.5591856815263,1000.0,967.6132105074646,69.92398902104638,0.7094512681469624,True,0,0
4.3,1625.185204602895,978.8604000426873,0.1,114.15176442425204,114.1353250728325,0.1,24.805575456948688,38.00873150664615,27.078616232670917,484.1991493446638,556.7960614847307,563.8767036918582,510.45407679044524,35.82857028169125,0.7862032633474395,True,0,0
4.4,1752.4220213518909,1033.0895955201347,0.1,117.24096276039776,117.08517768117993,0.1,25.28986336063628,40.424946590819324,27.06974745999262,331.958641688327,388.7160467353265,387.51326368035853,339.8211269517887,23.835134618215502,0.8147959363372403,True,0,0
4.5,1919.5590808287673,1122.2674722754118,0.1,119.29053826986139,120.59056852138708,0.1,25.438730343869274,43.224797473589575,27.76037501788383,408.12887921868355,469.22319284999344,468.7699784603112,416.939286829281,30.6917383682677,0.8401178104521257,True,0,0
4.6000000000000005,1992.6008112917666,1173.4276545460525,0.1,122.25521659281844,121.02357520391926,0.1,25.18584820538171,45.9689075164829,27.456279603631792,743.9574626681299,833.4877368700958,836.3858564737848,779.2597816858624,57.31436487014926,0.8547957112475697,True,0,0
4.7,1373.0172828253878,825.3638354975826,0.1,109.48358539403877,109.88086421296939,0.1,25.25362548622254,32.79389584352423,25.6762917202711,559.0924742799962,656.7126027963925,656.884803609814,609.8541015104619,42.77990229940035,0.7445401171842816,True,0,0
4.800000000000001,1345.2198755807503,784.8140276573893,0.1,108.13144190867445,109.23409409599415,0.1,25.658129727003367,32.87258905661511,25.973295043682626,437.2329816771465,522.2921570145484,525.950521855927,469.57409080637126,33.418830970237636,0.7482075393445202,True,0,0
4.9,1435.1340859810734,847.9752226942405,0.1,110.34809327087723,111.69825009963483,0.1,24.859417142409267,35.00239826696667,26.42847736220803,725.8805896255496,830.8914877527883,817.8457373940336,775.2143905939703,56.04594709095303,0.7542460195536658,True,0,0
5.0,1286.4863702495381,764.5499613654445,0.1,107.8351247637737,108.11524597582113,0.1,25.11482990146686,31.52868889844957,25.35783222512504,555.7399050228007,649.5265713512988,650.8764620586788,601.1555935796167,41.69991833628035,0.7241296418846964,True,0,0
5.1000000000000005,2022.585155757561,1196.8059037128435,0.1,122.79362681131998,122.79450942723933,0.1,24.87102405184648,46.602755170817325,27.459463712562595,864.4294921978684,967.5756934111643,964.5855855879889,919.6152416929461,67.77337491203257,0.8646507128424954,True,0,0
5.2,1167.05005161497,704.3232025669373,0.1,105.51066261095671,104.189413925272,0.1,25.222444131272535,28.901978563627942,25.73674677612238,383.79124835475176,465.85490747075994,472.42110406923155,425.41560262390004,28.76007648497427,0.7052345524873688,True,0,0
5.300000000000001,1522.383643636751,894.2795872979646,0.1,111.68435190385725,111.923736289774,0.1,24.808087131687362,36.525686516326246,26.446432269142743,708.1043601283217,800.6743350063344,792.6819374318856,758.0645066631864,54.080868441824386,0.7697958458933449,True,0,0
5.4,1714.2191179940712,1016.0902662721193,0.1,116.15302566921272,117.40922304105091,0.1,24.867288062125688,39.79687659277867,26.656704654450625,275.1934389339006,331.3528429407128,335.29318595859723,285.3499000507338,19.850653992302252,0.8007222832485206,True,0,0
5.5,1914.4327850080463,1136.7482926068444,0.1,121.05176498322993,121.20094036523442,0.1,24.90311265637999,44.170531689573075,27.37664624792619,322.27643360290335,374.2268341411685,381.75014217484875,323.6536182174142,23.18547188465961,0.8341973015000599,True,0,0
5.6000000000000005,1825.4417460975383,1070.258943682949,0.1,118.40486190506775,119.11820094139756,0.1,24.867321489209843,42.19873614396652,27.371639468283398,524.358387716061,595.932261852816,606.9383307137001,549.1209683894065,39.53836398846995,0.8260231588233021,True,0,0
5.7,1953.0754539389702,1168.0542691428793,0.1,121.86382445089428,121.92602160746576,0.1,25.16221731201174,45.01104988978458,27.4506173347354,802.3431999304248,888.5078175454804,881.2506755558015,841.6005045936057,61.67172245862878,0.8462784623961291,True,0,0
5.800000000000001,1106.5923334142274,656.3530531676328,0.1,103.05143435340396,104.14405149511703,0.1,25.540854829915073,27.513972441192394,25.36737647565055,365.59459206859106,443.84029969260155,450.8423994130433,393.4656213980683,27.336266097136868,0.6984604319034682,True,0,0
5.9,1204.77183766656,706.5755610807033,0.1,106.66970901279224,105.55557946392885,0.1,24.825010481632376,30.421619584443413,25.217468918201984,837.0127936750615,975.3851138299348,979.0659868846506,939.8737804960714,66.16849442170995,0.7114221295013088,True,0,0
6.0,1372.1567693114584,794.913869158554,0.1,109.8453911830496,109.32911751211947,0.1,25.177131073640023,33.756815991714355,25.89411095032754,874.1730293351862,1015.993609267202,1000.0,972.2761315511813,69.7237082206436,0.7506370680634917,True,0,0
6.1000000000000005,1499.5849293459587,885.2896355658534,0.1,111.54227127248225,111.87355624361984,0.1,25.360984123724155,35.743398048563364,26.586539616237292,357.3712916328947,423.7987409389875,425.73517671434223,375.9291608487766,26.630605192967902,0.7682303552113992,True,0,0
6.2,1228.9183903362386,730.4843566744912,0.1,106.08484017071342,106.89667543078757,0.1,25.45027893918817,30.08396536922121,25.24512016642487,175.52301077342196,228.50949830952067,226.95362144769325,180.01043690883256,11.834592926121607,0.7168991478328605,True,0,0
6.300000000000001,1111.6504267589596,653.1122922668364,0.1,102.91102953653713,104.12693958023989,0.1,25.106408326583924,27.306455774950187,25.29673303107002,204.85714940105396,264.0756269612151,261.01712492490185,217.2944165660109,14.535648999279578,0.6965026122013487,True,0,0
6.4,1427.0225999216555,840.6885146545281,0.1,109.83069081810736,110.22835826781774,0.1,25.160255444580244,34.269918389439006,26.28570390353915,543.4237771208384,625.2611948075439,631.0436922743758,575.6052484824153,40.66429634626396,0.755775340094172,True,0,0
6.5,1813.0461904523186,1090.0073564547397,0.1,119.19139358285598,118.52841131574739,0.1,24.827747873274774,43.13932443708287,27.142037025175078,739.9129451619034,841.4446476999505,837.3745281718236,788.9107004947219,58.47347462906521,0.8240834940466462,True,0,0
6.6000000000000005,1756.132368012803,1067.3132610954874,0.1,117.12688276418166,117.17491196880012,0.1,24.744347223253808,41.03219254902305,26.48714904077785,524.4481634053799,599.6186747442003,603.5004888763788,546.963994479052,40.83365398014609,0.807129972008796,True,0,0
6.7,2088.4758628099635,1239.0904350698377,0.1,124.531916943736,123.20881458562195,0.1,24.990419392485464,47.14778640142033,27.912046130529117,184.22627401407908,221.69235540276924,218.1980205895711,174.22778656435187,12.663407669297113,0.8677580366678112,True,0,0
6.800000000000001,1817.9328229422822,1065.2746371504047,0.1,118.49674577957964,119.2067997370129,0.1,24.907393464188374,42.8280380998023,26.3280929742058,832.2193215967415,926.7832803055879,910.6616240140739,873.6071088740274,63.45808590882862,0.8169205941980857,True,0,0
6.9,1877.3638572226257,1107.4619692048,0.1,119.25283956924888,118.44234241622,0.1,24.876608534284642,42.496654806500466,27.063912435525623,254.13086885458333,298.9110233621801,301.4530076562032,248.04366518256515,17.758927254463476,0.8311347828306999,True,0,0
7.0,1944.8440816249463,1167.8348361191017,0.1,120.89319645730778,120.93114096416834,0.1,24.990743033889505,45.254504941916224,27.405583275026853,753.4188614698959,839.8864830174467,839.210187165974,790.5091488547826,56.59168752748313,0.8488909944761341,True,0,0
7.1000000000000005,1555.3072750501456,948.5097913498832,0.1,113.60783009374497,112.39435534785925,0.1,24.736694895369745,36.848039913965856,26.955815827046372,533.6619912665901,619.6486791580567,620.9972238268796,574.6061417424725,41.24020978423829,0.7764944333455582,True,0,0
7.2,1597.8486451895033,947.6516389229832,0.1,114.53353831477573,114.57995665230759,0.1,24.71429820031492,38.616818210210994,26.255120620149157,611.730941543552,701.2572733698757,695.9692510460607,650.8408694018051,47.30305583263992,0.7847003203597473,True,0,0
7.300000000000001,1664.615672748735,982.5041964985946,0.1,116.07886408055464,114.68429952781045,0.1,25.175344235477795,39.34778386826215,27.103677961240113,697.2298690854283,796.1009225071613,797.10225415466,744.8111423379999,54.3197534622131,0.7914734485643163,True,0,0
7.4,1493.7108909372503,871.8931736346766,0.1,111.54679106081169,111.16400669710886,0.1,25.252506180158328,35.75342917411617,26.91303107397476,673.0087314656045,767.5256301284822,765.0340385720883,699.5931915730839,53.505731659540146,0.7601987342087893,True,0,0
7.5,1678.3181489495719,1014.5354849608976,0.1,115.87823613784404,116.02765781985624,0.1,25.070350085779545,39.64597938542518,26.73586583797134,544.0956655654588,630.5166311787906,628.7482380290054,570.689924248577,41.9542624163531,0.7942251484967856,True,0,0
7.6000000000000005,1903.864132666343,1141.2300815115668,0.1,119.46013638595662,120.61889893904292,0.1,24.943894371722138,44.221446946037176,27.013449796011574,553.4246652379018,628.4986726950472,620.1156492963464,575.020982787395,42.55290635664339,0.8310457137723835,True,0,0
7.7,2061.4974624830547,1224.4077167771325,0.1,123.33794968833702,122.9961290477629,0.1,25.13587826999485,47.03559416851707,27.652782085106907,508.6851261698022,579.5534241414497,575.7127905581751,522.126996666689,40.036661144453454,0.8607072733939024,True,0,0
7.800000000000001,1880.2490742290074,1107.4923473761946,0.1,119.03530148861039,119.60411350501288,0.1,25.536342610565793,42.87430982235058,27.29109245706206,359.77009705441725,415.8056113157355,417.527115822637,365.1286097727591,26.436838346977222,0.833907898802617,True,0,0
7.9,1705.361750925734,1001.3788594901506,0.1,116.03696255928605,117.5855742151636,0.1,25.40983496170982,40.82056799975983,26.669231226749922,561.0949527661669,640.3005337663104,650.7285940206493,588.0638311581806,42.671234177743514,0.8006128141923523,True,0,0
8.0,1326.5824158230673,785.1794561217296,0.1,108.38862831971406,107.41985510136442,0.1,25.208438259029432,31.65692276754336,25.972950482825716,420.70487973098165,494.5259107989249,488.545008187006,451.96193279290526,31.496576373916024,0.732842131611483,True,0,0
8.1,1662.5323914522096,991.2707585937491,0.1,115.52796476706821,114.61429112017042,0.1,24.774078831185754,39.211613648307775,27.07084430364776,866.9863736243142,971.7071600170899,977.6283984112857,911.641286243601,67.13750620342466,0.7998204330271637,True,0,0
8.200000000000001,1624.9990247271603,961.6329086148922,0.1,114.46578620662706,114.30220320998023,0.1,25.23923306843191,38.17432137239622,26.26292172541443,602.8722228889528,705.1203128536675,708.7038771535283,647.8934098452282,45.88405161921694,0.789192678949536,True,0,0
8.3,2019.3735583857901,1196.0236194885063,0.1,122.94912821077187,122.2090857165753,0.1,25.080482275860934,45.88288829317422,27.81626794527141,521.1504334846188,591.4471024147663,586.9786228760107,544.3532744507708,39.28127414227296,0.8584893133085211,True,0,0
8.4,1741.8190631228158,1029.4770105674218,0.1,117.7552952748042,117.26858251806726,0.1,24.67209851000799,40.54380914476119,26.835527408297523,755.0699561098303,860.7160929273533,859.1088054159369,811.177255727639,59.82052310775079,0.8086751008848656,True,0,0
8.5,1412.0567294573486,823.3869546142829,0.1,109.41393333139982,110.40994780884542,0.1,25.304750210110146,34.08555243148245,26.48813290986035,528.1579642576364,616.2520521761795,614.1762030964,562.7799757886921,40.18545288602209,0.749090746279909,True,0,0
8.6,1605.2520473498398,958.2866247108628,0.1,114.92554130791508,113.53324796826767,0.1,25.233640258028654,37.94405135885373,26.556614576883394,875.4129365427495,1005.1299866877076,987.020098831059,960.3039536254935,70.59683595669203,0.7833506698361191,True,0,0
8.700000000000001,1118.2020124590058,656.62852244026,0.1,103.23092753339073,104.09530838547896,0.1,25.144883641555552,27.88951929455114,25.09619531698657,348.631519689714,420.81132759257275,420.145232540216,370.7109751498145,25.23063549597034,0.6970687350301894,True,0,0
8.8,1837.9069847286191,1064.512411203496,0.1,119.55808114383635,118.56083355629049,0.1,25.26003791845744,42.40842358628464,27.615287388891655,509.6445592135307,579.5411748938348,576.7149371308042,540.9663325113559,38.21082577156703,0.8291299460864735,True,0,0
8.9,1737.601670732373,1027.8119234758547,0.1,116.99692482230962,116.33292223380928,0.1,25.03419572271266,40.623031034404455,26.94235747832826,599.1682668133284,693.612851320839,686.8753095886979,651.3404797558395,46.37463507833039,0.8039663092286067,True,0,0
9.0,1275.2915051029702,767.0992155213193,0.1,107.57432880478541,106.63619650255977,0.1,25.375396851322407,30.940563504261107,25.660415431937672,227.65638708855764,282.82723458099554,284.40111553550435,233.88925019518973,16.42025451619448,0.7237732277034967,True,0,0
9.1,2081.6670385574866,1258.6002988010878,0.1,124.0110275837302,124.34137888509723,0.1,24.790260247275807,46.90795656695467,27.143989668347437,611.633553250521,673.4924100532916,666.0640691007795,622.1144830664568,45.92154151628207,0.8704544552111797,True,0,0
9.200000000000001,1386.7194351137184,817.7727268357319,0.1,109.60660085150076,110.62503660108912,0.1,25.183783804906597,34.040194222234,26.363763896943293,755.449897327918,869.2402152177505,857.969822986271,822.516721635694,58.38093660209486,0.7439780383874622,True,0,0
9.3,1604.4868823900263,954.3361313671095,0.1,114.352818803617,115.70109076495872,0.1,24.559872756385094,38.59313301091963,26.697980273910805,782.5997145180099,880.4839334831826,886.4134770198863,829.3362212276214,59.33234610906657,0.7841615620736574,True,0,0
9.4,1899.2397668826984,1152.130150051735,0.1,119.07434156672326,120.05691557569467,0.1,24.8476191536452,43.66903529885199,27.251376132610584,302.55903086936434,357.96827444597795,360.28985348296294,307.5965956865278,22.382165998085696,0.8334791364461023,True,0,0
9.5,1408.423988110476,853.0189371772983,0.1,110.3029228622147,110.69290530980417,0.1,24.559862607582325,33.73670374464154,26.440859820343587,793.8680594465969,917.5039183742971,940.9779801899105,862.6113246760445,62.77250239088321,0.755223925003445,True,0,0
9.600000000000001,1660.338491880239,997.4463224952075,0.1,115.63006443715109,114.86436647814591,0.1,24.999223050064288,39.191179160075066,26.589955669831514,603.6831220796212,687.6039685596443,694.1745362127923,638.1693561555327,47.23351952650967,0.7901717065374888,True,0,0
9.700000000000001,1430.3968028334443,843.7943228384672,0.1,111.2029912778003,110.71591712733179,0.1,25.463591751632013,34.8714596365085,26.286282043838103,473.18322076165674,556.7310956876806,551.3910848012546,504.8463684898997,36.62985714749932,0.7605537238861039,True,0,0
9.8,1283.889123846658,761.4327784800826,0.1,107.58530975250444,107.33247844408557,0.1,24.601391203454824,31.585631309087827,25.633686092292486,415.9305820969278,501.61985207401176,487.2133409079437,451.49681837185017,32.57782802833854,0.733996037196386,True,0,0
9.9,1865.0071144161438,1087.0078750621883,0.1,119.51893816012651,119.79329055380629,0.1,24.949150172430056,42.65233110867177,26.93906477763572,270.6477778019764,321.9007242548922,323.0841649610065,274.3855220284123,19.299197764380178,0.8372642044199319,True,0,0
10.0,1165.3246221871104,664.2996905431517,0.1,105.46129730706988,104.92637964891877,0.1,25.129054607161592,28.535544231496633,25.34388581058125,517.1565869065242,608.6158716775368,600.9837365659871,560.2572891451126,38.455603981718745,0.7084600536983998,True,0,0
10.100000000000001,1703.536065722311,999.5353483996244,0.1,116.11376558156672,116.66363296516637,0.1,25.015490144612443,40.22995249304105,26.99284401039179,413.1988261666401,480.3947709810492,478.6329312615602,426.8340634495449,31.010487961505685,0.7988972207333113,True,0,0
10.200000000000001,1264.5678410825326,753.6673561687651,0.1,106.11874062153682,106.84532529136821,0.1,25.51444615815388,31.405670965808866,25.580367861673633,846.464532952827,979.3862991304135,992.8544634892017,923.3854128035966,65.94198189429747,0.7228816082365185,True,0,0
10.3,1854.0809808867955,1103.6744639319995,0.1,118.93071549621695,118.17358040178662,0.1,24.980612172849362,42.99235616271,28.035992214558693,539.7981768192972,613.9271341636464,609.3134282233301,561.5243945691633,41.87237604338162,0.8299767167554641,True,0,0
10.4,1387.7255484274694,843.613658460313,0.1,109.50853177487113,110.45699203496635,0.1,25.213266256894876,33.991124524810644,25.83876713550667,732.5268307068911,850.4899716795873,859.2521674222123,797.8124335032336,57.22285216149243,0.7426049709731809,True,0,0
10.5,1539.7794280569542,911.5035813368462,0.1,112.70548037690574,113.00540381782386,0.1,25.107150003275837,36.779351159855736,26.682309659556417,615.0969598391813,701.0573488280002,719.2137727436685,654.8330031224739,47.14730411139592,0.7741048648986899,True,0,0
10.600000000000001,1288.1158154235236,763.4882202405412,0.1,107.23038469398284,108.38701349006072,0.1,24.970556392451787,31.122332050729398,25.65879347225272,794.7326145311282,907.5161700940477,907.3113102507788,848.9494915412619,61.025219007117066,0.731532451212359,True,0,0
10.700000000000001,1202.0634509097904,706.0588752728263,0.1,106.4916173758777,105.46814187349953,0.1,25.38040444895851,29.87520318895785,25.439376347368874,331.2360530572223,402.25634703925925,402.16021398281936,349.0740373990529,24.51119836555228,0.708867529049779,True,0,0
10.8,1787.201044960949,1061.1837042251911,0.1,117.74833699577144,117.12515839463417,0.1,24.663579070453554,41.480999126264464,27.494461307375563,202.38478187594615,250.29963063186335,248.60398328372602,201.3295901434768,14.216704460355707,0.8184418839462889,True,0,0
